model,term,coefficient,std_error,z_value,p_value
high_burglary_top50,(Intercept),-6.8232767653050574,0.259227204971956,-26.32160758761111,1.0852402716748897e-152
high_burglary_top50,interact_SHOPPING_x_TRANSPORTATION,1.7580296074949437,30.659387246277277,0.057340663509457684,0.9542738288252088
high_burglary_top50,interact_SHOPPING_x_AUTOMOTIVE,-1.1208369684704393,30.6328601021859,-0.03658936725893442,0.9708124215529337
high_burglary_top50,interact_SHOPPING_x_SERVICES,-0.47214833105061876,49.50774638517708,-0.009536857674296862,0.9923908038481087
high_burglary_top50,interact_SHOPPING_x_FOOD_DRINK,-1.8388404141213053,36.0366107931838,-0.05102700763605427,0.9593039995949594
high_burglary_top50,interact_SHOPPING_x_ENTERTAINMENT_RECREATION,-1.5534764988231708,16.56146739460871,-0.09380065557046458,0.9252675109127014
high_burglary_top50,interact_SHOPPING_x_HEALTH_WELLNESS,4.675206955380954,41.9904557118185,0.11133975271587933,0.9113469332477311
high_burglary_top50,interact_SHOPPING_x_PLACE_OF_WORSHIP,-3.2611132500979636,48.4020425613274,-0.06737552957534794,0.9462827494831951
high_burglary_top50,interact_AUTOMOTIVE_x_SERVICES,0.06811707522264629,42.86908332915976,0.0015889557212974677,0.9987321972956646
high_burglary_top50,interact_AUTOMOTIVE_x_FOOD_DRINK,0.2475053026216456,24.30055633121915,0.010185170217838728,0.9918735504374677
high_burglary_top50,interact_AUTOMOTIVE_x_HEALTH_WELLNESS,-1.4054325734948878,31.509086726798962,-0.04460404027830949,0.9644229221905397
high_burglary_top50,interact_AUTOMOTIVE_x_PLACE_OF_WORSHIP,3.0711277842862006,42.63918476244957,0.07202594987207181,0.9425812564676237
high_burglary_top50,interact_SERVICES_x_FOOD_DRINK,-0.08907366813892437,29.00380550169607,-0.0030711027948975714,0.9975496183471795
high_burglary_top50,interact_HEALTH_WELLNESS_x_PLACE_OF_WORSHIP,1.0712559062146334,21.267276447250058,0.050371090481270864,0.959826673585792
high_burglary_top50,interact_HEALTH_WELLNESS_x_FINANCE,-2.8245645089717764,28.347160783615344,-0.09964188408612598,0.920628640579332
high_burglary_top50,interact_PLACE_OF_WORSHIP_x_EDUCATION,-0.6304408433374722,12.794078883341305,-0.04927598532773984,0.960699357195888
high_burglary_top50,interact_PLACE_OF_WORSHIP_x_FINANCE,0.9463041582559601,16.89544510817589,0.05600942456366736,0.9553342992326126
high_violence_jenks,(Intercept),-6.758543421014353,0.25106402537676886,-26.919601129121887,1.2950457860618814e-159
high_violence_jenks,interact_SHOPPING_x_TRANSPORTATION,1.7972867364331182,30.756853854365655,0.0584353245277722,0.9534018779298373
high_violence_jenks,interact_SHOPPING_x_AUTOMOTIVE,-1.1524418031582502,30.42956370094398,-0.03787243926611079,0.9697893875581488
high_violence_jenks,interact_SHOPPING_x_SERVICES,-0.47988148505321776,48.593034796212194,-0.009875519960128613,0.9921206031683251
high_violence_jenks,interact_SHOPPING_x_FOOD_DRINK,-1.978362336551582,36.479995089325215,-0.054231430999575184,0.9567507792067133
high_violence_jenks,interact_SHOPPING_x_ENTERTAINMENT_RECREATION,-1.612621352174816,16.815145761156273,-0.09590290652728342,0.923597686148086
high_violence_jenks,interact_SHOPPING_x_HEALTH_WELLNESS,4.901944747023487,41.953226251372364,0.11684309372662693,0.9069843937573727
high_violence_jenks,interact_SHOPPING_x_PLACE_OF_WORSHIP,-3.3866207434177227,47.048356064322306,-0.07198170194911153,0.9426164698011205
high_violence_jenks,interact_AUTOMOTIVE_x_SERVICES,0.052620317843821846,42.620699136106815,0.001234618833346253,0.9990149169446543
high_violence_jenks,interact_AUTOMOTIVE_x_FOOD_DRINK,0.2810797595225644,24.36011976280991,0.011538521249459662,0.9907937963227953
high_violence_jenks,interact_AUTOMOTIVE_x_HEALTH_WELLNESS,-1.4876492540633088,30.862357582381748,-0.04820270940391658,0.9615546909075292
high_violence_jenks,interact_AUTOMOTIVE_x_PLACE_OF_WORSHIP,3.207269316913166,41.84305270356249,0.07664998392051116,0.9389019944643762
high_violence_jenks,interact_SERVICES_x_FOOD_DRINK,-0.06625625709726768,29.03982346577175,-0.0022815654225777806,0.9981795757542458
high_violence_jenks,interact_HEALTH_WELLNESS_x_PLACE_OF_WORSHIP,1.1182140661808362,20.87746007638597,0.053560828859906345,0.9572850657307701
high_violence_jenks,interact_HEALTH_WELLNESS_x_FINANCE,-2.9409894935165077,28.299183346651652,-0.10392488919170469,0.9172289553330073
high_violence_jenks,interact_PLACE_OF_WORSHIP_x_EDUCATION,-0.6521091237469103,12.796071310983175,-0.0509616668974945,0.9593560662197992
high_violence_jenks,interact_PLACE_OF_WORSHIP_x_FINANCE,0.9892388367778893,16.648284875498106,0.059419864819455874,0.9526176911750038
high_violence_top25,(Intercept),-7.046970986062743,0.2896217778888518,-24.33163361343345,9.072059881592125e-131
high_violence_top25,interact_SHOPPING_x_TRANSPORTATION,1.6185788862825174,30.254278403990256,0.05349917339522605,0.9573341892429228
high_violence_top25,interact_SHOPPING_x_AUTOMOTIVE,-1.0223971359881907,31.742704049804892,-0.032208885997362754,0.9743054698559329
high_violence_top25,interact_SHOPPING_x_SERVICES,-0.44181214825278287,51.68210982068167,-0.008548647680710252,0.9931792490759574
high_violence_top25,interact_SHOPPING_x_FOOD_DRINK,-1.5186727268396738,35.243795036713664,-0.04309049934201648,0.9656293926932055
high_violence_top25,interact_SHOPPING_x_ENTERTAINMENT_RECREATION,-1.3890147049280857,16.206216895169824,-0.0857087569488271,0.9316979407093038
high_violence_top25,interact_SHOPPING_x_HEALTH_WELLNESS,4.055380350292166,42.068651432308485,0.09639910508701635,0.9232036028521764
high_violence_top25,interact_SHOPPING_x_PLACE_OF_WORSHIP,-2.845301977489912,50.42290411295804,-0.05642876045211181,0.9550002459233825
high_violence_top25,interact_AUTOMOTIVE_x_SERVICES,0.1251123676076154,43.9659713466971,0.002845663675232649,0.9977294919526487
high_violence_top25,interact_AUTOMOTIVE_x_FOOD_DRINK,0.18639347065485212,24.640917717976563,0.007564388339273193,0.9939645488902877
high_violence_top25,interact_AUTOMOTIVE_x_HEALTH_WELLNESS,-1.19493851848613,33.371802000989454,-0.0358068323206131,0.9714363851581465
high_violence_top25,interact_AUTOMOTIVE_x_PLACE_OF_WORSHIP,2.653081809768284,44.499269739617006,0.05962079434769435,0.9524576563333816
high_violence_top25,interact_SERVICES_x_FOOD_DRINK,-0.14023553031206132,29.087340043124353,-0.004821187846814136,0.9961532635544647
high_violence_top25,interact_HEALTH_WELLNESS_x_PLACE_OF_WORSHIP,0.9318740328994933,22.39028525329232,0.04161956948549677,0.966801972564075
high_violence_top25,interact_HEALTH_WELLNESS_x_FINANCE,-2.484678647263288,28.3328557138528,-0.08769601879730227,0.930118283973349
high_violence_top25,interact_PLACE_OF_WORSHIP_x_EDUCATION,-0.5729235952116996,12.735229084788111,-0.04498730186927233,0.9641174303479756
high_violence_top25,interact_PLACE_OF_WORSHIP_x_FINANCE,0.8172185741907827,17.213868017957818,0.04747443011287443,0.9621351091649278
high_larceny_top25,(Intercept),-7.334821826061786,0.3344131347759342,-21.93341428103987,1.2470967704228657e-106
high_larceny_top25,interact_SHOPPING_x_TRANSPORTATION,1.6495978786698178,34.48367209531491,0.04783707124085369,0.9618460917852218
high_larceny_top25,interact_SHOPPING_x_AUTOMOTIVE,-1.0314132006514647,36.62026072862464,-0.028165097138296694,0.9775304746226074
high_larceny_top25,interact_SHOPPING_x_SERVICES,-0.5239966300431383,57.26175505294317,-0.009150900623962026,0.9926987395748611
high_larceny_top25,interact_SHOPPING_x_FOOD_DRINK,-1.578722969970475,40.77521592849622,-0.038717709618973875,0.9691154537614077
high_larceny_top25,interact_SHOPPING_x_ENTERTAINMENT_RECREATION,-1.429628315009102,19.350069318557814,-0.07388233558615769,0.9411040115897182
high_larceny_top25,interact_SHOPPING_x_HEALTH_WELLNESS,4.174268218886085,48.44182808644098,0.08617074094390909,0.9313306895153531
high_larceny_top25,interact_SHOPPING_x_PLACE_OF_WORSHIP,-2.86729295817765,54.98796520548842,-0.052144009102040055,0.9584139464497434
high_larceny_top25,interact_AUTOMOTIVE_x_SERVICES,0.15418053971590584,51.27911161883542,0.0030066928784170575,0.997601009787795
high_larceny_top25,interact_AUTOMOTIVE_x_FOOD_DRINK,0.20981351636561094,28.709010309714188,0.007308281062361001,0.9941688872819469
high_larceny_top25,interact_AUTOMOTIVE_x_HEALTH_WELLNESS,-1.2502676018286614,37.751643457370044,-0.03311822975973192,0.9735803054774905
high_larceny_top25,interact_AUTOMOTIVE_x_PLACE_OF_WORSHIP,2.689787220649215,50.17382420293417,0.05360937228484003,0.9572463892484797
high_larceny_top25,interact_SERVICES_x_FOOD_DRINK,-0.10476293518146851,33.32799815111439,-0.0031433911723847577,0.9974919408453079
high_larceny_top25,interact_HEALTH_WELLNESS_x_PLACE_OF_WORSHIP,0.9667885966406081,25.951312223526113,0.03725393877247439,0.9702825315108871
high_larceny_top25,interact_HEALTH_WELLNESS_x_FINANCE,-2.5388874392466674,32.56660211750328,-0.07795985071104837,0.9378599902408593
high_larceny_top25,interact_PLACE_OF_WORSHIP_x_EDUCATION,-0.5912287675270461,14.714634864230307,-0.04017964244320187,0.9679499074990681
high_larceny_top25,interact_PLACE_OF_WORSHIP_x_FINANCE,0.8364187715961446,19.279916229844517,0.0433829048645659,0.9653963048126408
high_burglary_jenks,(Intercept),-8.434041343566939,0.5789586437561872,-14.56760588087654,4.514364106086298e-48
high_burglary_jenks,interact_SHOPPING_x_TRANSPORTATION,1.6231582754153218,55.445831394915814,0.029274667447121365,0.9766455306895941
high_burglary_jenks,interact_SHOPPING_x_AUTOMOTIVE,-1.0793204618263503,60.33883396873673,-0.017887658591241206,0.985728474457893
high_burglary_jenks,interact_SHOPPING_x_SERVICES,-0.6249632463624382,93.77077429315759,-0.006664797758932886,0.9946823001355904
high_burglary_jenks,interact_SHOPPING_x_FOOD_DRINK,-1.337967071015826,62.1336194651553,-0.02153370562560196,0.9828199164902075
high_burglary_jenks,interact_SHOPPING_x_ENTERTAINMENT_RECREATION,-1.3640313935502848,31.913754897310262,-0.042741175331432006,0.9659078563755432
high_burglary_jenks,interact_SHOPPING_x_HEALTH_WELLNESS,3.930586566217807,80.14940616416557,0.04904074470828899,0.9608868254042233
high_burglary_jenks,interact_SHOPPING_x_PLACE_OF_WORSHIP,-2.781723883465196,92.06122528198416,-0.030216020642184118,0.975894771740489
high_burglary_jenks,interact_AUTOMOTIVE_x_SERVICES,0.13385464789777876,84.13222989492546,0.0015910032108379,0.9987305636374368
high_burglary_jenks,interact_AUTOMOTIVE_x_FOOD_DRINK,0.186245603950853,47.13766989172292,0.003951099075933674,0.9968474872515216
high_burglary_jenks,interact_AUTOMOTIVE_x_HEALTH_WELLNESS,-1.11929831116406,62.64002777903043,-0.017868739061108137,0.9857435676465729
high_burglary_jenks,interact_AUTOMOTIVE_x_PLACE_OF_WORSHIP,2.6454480455155602,82.9115589117567,0.03190686654837991,0.9745463227154832
high_burglary_jenks,interact_SERVICES_x_FOOD_DRINK,-0.09499489943570726,54.67124181824326,-0.0017375661550092754,0.9986136234891544
high_burglary_jenks,interact_HEALTH_WELLNESS_x_PLACE_OF_WORSHIP,0.9222589462390032,41.975194682319014,0.02197152278194153,0.9824706715804673
high_burglary_jenks,interact_HEALTH_WELLNESS_x_FINANCE,-2.4131225295201624,53.55945591168555,-0.045055023215679633,0.9640634512642201
high_burglary_jenks,interact_PLACE_OF_WORSHIP_x_EDUCATION,-0.5686087269008131,23.289773258645454,-0.02441452394517145,0.9805219633462549
high_burglary_jenks,interact_PLACE_OF_WORSHIP_x_FINANCE,0.8034007315818957,31.7308847201029,0.02531920362979688,0.9798003565592308
high_drugs_top25,(Intercept),-6.758543421014325,0.2510640253767758,-26.91960112912103,1.2950457860918747e-159
high_drugs_top25,interact_SHOPPING_x_TRANSPORTATION,1.7972867364519773,30.756853854291283,0.058435324528526664,0.9534018779292364
high_drugs_top25,interact_SHOPPING_x_AUTOMOTIVE,-1.1524418031603911,30.42956370105044,-0.03787243926604864,0.9697893875581984
high_drugs_top25,interact_SHOPPING_x_SERVICES,-0.47988148504440103,48.59303479598538,-0.009875519959993268,0.992120603168433
high_drugs_top25,interact_SHOPPING_x_FOOD_DRINK,-1.978362336577509,36.479995089554855,-0.05423143099994452,0.956750779206419
high_drugs_top25,interact_SHOPPING_x_ENTERTAINMENT_RECREATION,-1.612621352180999,16.815145761209404,-0.09590290652734809,0.9235976861480346
high_drugs_top25,interact_SHOPPING_x_HEALTH_WELLNESS,4.9019447470225135,41.95322625068608,0.11684309372851509,0.9069843937558764
high_drugs_top25,interact_SHOPPING_x_PLACE_OF_WORSHIP,-3.386620743421589,47.04835606346025,-0.07198170195051262,0.9426164698000055
high_drugs_top25,interact_AUTOMOTIVE_x_SERVICES,0.05262031782378538,42.620699136106815,0.0012346188328761418,0.9990149169450293
high_drugs_top25,interact_AUTOMOTIVE_x_FOOD_DRINK,0.28107975952882047,24.360119762905978,0.011538521249670974,0.9907937963226268
high_drugs_top25,interact_AUTOMOTIVE_x_HEALTH_WELLNESS,-1.4876492540472153,30.8623575819743,-0.04820270940403149,0.9615546909074376
high_drugs_top25,interact_AUTOMOTIVE_x_PLACE_OF_WORSHIP,3.207269316919467,41.84305270316158,0.07664998392139614,0.9389019944636721
high_drugs_top25,interact_SERVICES_x_FOOD_DRINK,-0.06625625709217994,29.039823465863016,-0.0022815654223954118,0.9981795757543913
high_drugs_top25,interact_HEALTH_WELLNESS_x_PLACE_OF_WORSHIP,1.1182140661746158,20.877460076039565,0.053560828860497095,0.9572850657302995
high_drugs_top25,interact_HEALTH_WELLNESS_x_FINANCE,-2.940989493522727,28.299183346464112,-0.10392488919261318,0.9172289553322863
high_drugs_top25,interact_PLACE_OF_WORSHIP_x_EDUCATION,-0.6521091237441458,12.796071310925978,-0.050961666897506246,0.9593560662197899
high_drugs_top25,interact_PLACE_OF_WORSHIP_x_FINANCE,0.9892388367802945,16.648284875320275,0.05941986482023505,0.9526176911743832
high_burglary_top25,(Intercept),-8.145208664528166,0.5023694478174969,-16.213582852051136,4.042958990768541e-59
high_burglary_top25,interact_SHOPPING_x_TRANSPORTATION,1.7515095363818327,74.92606480824394,0.02337650510359004,0.9813499460956068
high_burglary_top25,interact_SHOPPING_x_AUTOMOTIVE,-1.0640546884247128,68.37139600625994,-0.01556286328170468,0.987583132900816
high_burglary_top25,interact_SHOPPING_x_SERVICES,-0.16187703572100487,106.78173336614883,-0.0015159618655555742,0.9987904378959979
high_burglary_top25,interact_SHOPPING_x_FOOD_DRINK,-2.814826950496533,91.86845231881138,-0.030639755862308753,0.9755568364290087
high_burglary_top25,interact_SHOPPING_x_ENTERTAINMENT_RECREATION,-1.7566288462628625,37.207558837746035,-0.04721161240174702,0.9623445724852275
high_burglary_top25,interact_SHOPPING_x_HEALTH_WELLNESS,5.779869255571809,94.34141474842446,0.06126545029014773,0.9511478057681512
high_burglary_top25,interact_SHOPPING_x_PLACE_OF_WORSHIP,-3.6735298349501697,102.14235918511,-0.03596480308715726,0.971310423854685
high_burglary_top25,interact_AUTOMOTIVE_x_SERVICES,0.05307816853072958,97.21001031867146,0.0005460154603083575,0.9995643427159076
high_burglary_top25,interact_AUTOMOTIVE_x_FOOD_DRINK,0.5114814220701425,55.5330329335936,0.00921039955951572,0.9926512682933905
high_burglary_top25,interact_AUTOMOTIVE_x_HEALTH_WELLNESS,-1.993852673566349,68.14952322317946,-0.029257030412916916,0.9766595969817754
high_burglary_top25,interact_AUTOMOTIVE_x_PLACE_OF_WORSHIP,3.4192670507675436,92.1693317068914,0.0370976656491466,0.970407133291037
high_burglary_top25,interact_SERVICES_x_FOOD_DRINK,-0.09237838382820518,64.56905967067871,-0.0014306911746796722,0.9988584739898735
high_burglary_top25,interact_HEALTH_WELLNESS_x_PLACE_OF_WORSHIP,1.2976865893622174,47.14203257503616,0.027527166701959326,0.9780392721591569
high_burglary_top25,interact_HEALTH_WELLNESS_x_FINANCE,-3.3270175806082922,61.77090416110795,-0.053860593847403014,0.9570462326225583
high_burglary_top25,interact_PLACE_OF_WORSHIP_x_EDUCATION,-0.7209502738351719,30.37143680616092,-0.023737773041047745,0.9810617759570526
high_burglary_top25,interact_PLACE_OF_WORSHIP_x_FINANCE,1.1197522446029948,36.541512369550006,0.030643292299420068,0.975554016084763
high_larceny_jenks,(Intercept),-5.946495662511007,0.16739339522177304,-35.52407581334212,2.0890545697941626e-276
high_larceny_jenks,interact_SHOPPING_x_TRANSPORTATION,1.6666782568247382,18.408147676580988,0.0905402480525024,0.9278579119520529
high_larceny_jenks,interact_SHOPPING_x_AUTOMOTIVE,-1.0721140813743713,18.983594217776186,-0.056475821652911574,0.9549627563025821
high_larceny_jenks,interact_SHOPPING_x_SERVICES,-0.43966934433042604,30.816898344784324,-0.014267151074431177,0.9886168466088933
high_larceny_jenks,interact_SHOPPING_x_FOOD_DRINK,-1.6314971843277788,21.467156908702492,-0.0759996859978413,0.9394193480144558
high_larceny_jenks,interact_SHOPPING_x_ENTERTAINMENT_RECREATION,-1.4479253303217121,9.840514190756588,-0.14713919438089731,0.8830221538972447
